Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Death’s Shadow,http://www.mtgtop8.com/event?e=27118&d=413299&f=MO,Nicolas Roure,599,840,34.95,242,MO
Death's Shadow,http://www.mtgtop8.com/event?e=26840&d=409094&f=MO,_Batutinha_,888,1058,59.95,348,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27198&d=414005&f=MO,Eric Choo,721,972,34.95,228,MO
Humans,http://www.mtgtop8.com/event?e=27352&d=416891&f=MO,Alemani Mauro,800,826,34.95,350,MO
Humans,http://www.mtgtop8.com/event?e=27204&d=414042&f=MO,Nakano Yuusuke,797,819,34.95,359,MO
Humans,http://www.mtgtop8.com/event?e=27410&d=417528&f=MO,Xwhale,842,867,34.95,366,MO
Humans,http://www.mtgtop8.com/event?e=27410&d=417524&f=MO,oshea,739,789,34.95,309,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27233&d=414320&f=MO,Darkiundsa,695,882,34.95,226,MO
Death's Shadow,http://www.mtgtop8.com/event?e=26931&d=410189&f=MO,Oono Seita,846,1010,34.95,264,MO
Humans,http://www.mtgtop8.com/event?e=26966&d=411122&f=MO,Fluorspar,793,816,34.95,349,MO
Humans,http://www.mtgtop8.com/event?e=27309&d=416312&f=MO,Inada Keisuke,693,763,34.95,280,MO
Azorius Humans,http://www.mtgtop8.com/event?e=27081&d=412896&f=MO,Ushinohama Takashi,368,513,9.95,155,MO
Humans,http://www.mtgtop8.com/event?e=26973&d=411209&f=MO,Mizue Youta,742,799,34.95,323,MO
Humans,http://www.mtgtop8.com/event?e=26824&d=408449&f=MO,Kawai Riku,706,753,34.95,274,MO
Humans,http://www.mtgtop8.com/event?e=26713&d=406951&f=MO,Inada Keisuke,727,784,34.95,279,MO
Merfolk,http://www.mtgtop8.com/event?e=27437&d=417894&f=MO,superaitch,243,1058,9.95,80,MO
Merfolk,http://www.mtgtop8.com/event?e=27330&d=416576&f=MO,Nikachu,1021,1747,59.95,648,MO
Merfolk,http://www.mtgtop8.com/event?e=27233&d=414336&f=MO,Nikachu,1017,1741,59.95,649,MO
Humans,http://www.mtgtop8.com/event?e=26706&d=406856&f=MO,darklingseven,758,807,34.95,323,MO
Merfolk,http://www.mtgtop8.com/event?e=27152&d=413632&f=MO,Nicola Zeni,596,1400,59.95,525,MO
Merfolk,http://www.mtgtop8.com/event?e=27012&d=411676&f=MO,remf,780,1516,59.95,533,MO
Merfolk,http://www.mtgtop8.com/event?e=27309&d=416304&f=MO,Sawada Ryou,565,1372,59.95,410,MO
Merfolk,http://www.mtgtop8.com/event?e=26965&d=411105&f=MO,flatnose,889,1657,59.95,596,MO
Goblins,http://www.mtgtop8.com/event?e=27417&d=417640&f=MO,Nishimoto Kouhei,919,1097,34.95,288,MO
Merfolk,http://www.mtgtop8.com/event?e=26840&d=409088&f=MO,MissTrigger,780,1516,59.95,533,MO
Goblins,http://www.mtgtop8.com/event?e=27380&d=417151&f=MO,Tomita Shunsuke,1032,1153,34.95,284,MO
Merfolk,http://www.mtgtop8.com/event?e=27081&d=412872&f=MO,Akedo Akihiro,780,1516,59.95,533,MO
Goblins,http://www.mtgtop8.com/event?e=26729&d=407151&f=MO,Yasui Masatoshi,917,1055,34.95,280,MO
Goblins,http://www.mtgtop8.com/event?e=27352&d=416892&f=MO,Brugnoli Matteo,774,898,34.95,219,MO
Hatebear,http://www.mtgtop8.com/event?e=27192&d=413947&f=MO,Justin Austin,623,601,34.95,162,MO
Hatebear,http://www.mtgtop8.com/event?e=26765&d=407585&f=MO,Matsumura Hideaki,632,594,34.95,173,MO
Goblins,http://www.mtgtop8.com/event?e=26852&d=409266&f=MO,bozo2112,1059,1170,34.95,324,MO
Bant Spirits,http://www.mtgtop8.com/event?e=27243&d=414443&f=MO,Nicolò Dell'amico,751,873,34.95,277,MO
Spirit Aggro,http://www.mtgtop8.com/event?e=27410&d=417516&f=MO,RearrangedAS,661,765,59.95,448,MO
Spirit Aggro,http://www.mtgtop8.com/event?e=26914&d=409926&f=MO,DoctorQueller,660,765,34.95,381,MO
Bant Spirit,http://www.mtgtop8.com/event?e=27437&d=417893&f=MO,DoctorQueller,876,996,59.95,447,MO
Bant Spirits,http://www.mtgtop8.com/event?e=27098&d=413068&f=MO,Tommaso Altobel,677,830,34.95,340,MO
Hatebear,http://www.mtgtop8.com/event?e=27437&d=417892&f=MO,lukystrike,493,563,34.95,182,MO
Goblins,http://www.mtgtop8.com/event?e=26675&d=406536&f=MO,umeboshijiisan,746,882,34.95,230,MO
Hatebear,http://www.mtgtop8.com/event?e=26717&d=406989&f=MO,ScreenwriterNY,438,535,34.95,200,MO
Hatebear,http://www.mtgtop8.com/event?e=26977&d=411252&f=MO,Parrit,562,593,34.95,183,MO
Spirit Aggro,http://www.mtgtop8.com/event?e=27296&d=416185&f=MO,ragingpikey,638,735,34.95,363,MO
Winotax,http://www.mtgtop8.com/event?e=27118&d=413298&f=MO,Thomas Ricci,499,804,59.95,407,MO
Goblins,http://www.mtgtop8.com/event?e=27152&d=413637&f=MO,Lorenzo Pensierini,783,916,34.95,230,MO
Aura Hexproof,http://www.mtgtop8.com/event?e=27364&d=417016&f=MO,Nakagawa Natsuki,405,543,34.95,258,MO
Aura Hexproof,http://www.mtgtop8.com/event?e=27296&d=416191&f=MO,rastaf,379,480,34.95,167,MO
Bogles,http://www.mtgtop8.com/event?e=27181&d=413849&f=MO,"Valentin ""styx"" Neveux",364,466,34.95,118,MO
Aura Hexproof,http://www.mtgtop8.com/event?e=26977&d=411251&f=MO,Proliferate,353,451,9.95,104,MO
Devotion to White,http://www.mtgtop8.com/event?e=27330&d=416572&f=MO,Artem_Kuhtin,358,371,34.95,123,MO
Weenie White,http://www.mtgtop8.com/event?e=27184&d=413880&f=MO,cccaspar,439,455,34.95,124,MO
Weenie White,http://www.mtgtop8.com/event?e=27080&d=412871&f=MO,Kasagawa Yousuke,383,414,34.95,129,MO
Aura Hexproof,http://www.mtgtop8.com/event?e=26805&d=408080&f=MO,XxquestionablyawesomexX,364,455,34.95,148,MO
Aura Hexproof,http://www.mtgtop8.com/event?e=26914&d=409929&f=MO,tnequipa,347,446,9.95,104,MO
