Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27043&d=412065&f=PI,karatedom,586,610,34.95,345,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27139&d=413474&f=PI,Yamada Yuusuke,586,610,34.95,345,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27094&d=413022&f=PI,Yoshida Kouki,721,765,59.95,405,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27375&d=417112&f=PI,-=Alfa=-,538,546,34.95,232,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27214&d=414122&f=PI,Yokotani Junpei,758,808,59.95,426,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27175&d=413816&f=PI,Tw33Ty,568,610,34.95,354,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27378&d=417129&f=PI,JakeHelms,579,586,34.95,265,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27440&d=417931&f=PI,Ramzamela7,538,546,34.95,239,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27259&d=414604&f=PI,wkmidori,534,541,34.95,276,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27466&d=418230&f=PI,GobFTW,534,539,34.95,292,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27164&d=413716&f=PI,Nakamura Kouki,717,776,59.95,406,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27466&d=418224&f=PI,Cuthbertthecat,599,676,59.95,447,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26975&d=411240&f=PI,Yoshimura Tasuku,535,592,34.95,346,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27342&d=416789&f=PI,Mishina Ryouta,536,548,34.95,275,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26934&d=410210&f=PI,lsmguys,729,769,59.95,420,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26893&d=409671&f=PI,bobthedog,704,752,59.95,393,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27007&d=411613&f=PI,Toastxp,711,764,59.95,422,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27226&d=414260&f=PI,Hayashi Tatsuya,765,788,59.95,423,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27158&d=413675&f=PI,Horiuchi Makoto,685,740,59.95,396,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26975&d=411231&f=PI,Matsumoto Tomohiro,634,692,59.95,355,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26875&d=409506&f=PI,Kobayashi Ryouhei,639,688,59.95,361,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27241&d=414414&f=PI,fingers1991,650,668,59.95,277,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27241&d=414401&f=PI,Graciasportanto,577,584,34.95,264,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27228&d=414269&f=PI,Handou Shinnosuke,536,539,34.95,291,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27241&d=414413&f=PI,oskiyaa,561,564,34.95,257,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27228&d=414272&f=PI,Uchiyama Yasuyuki,523,525,34.95,297,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26937&d=410238&f=PI,Hayashi Tatsuya,799,823,59.95,433,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27129&d=413365&f=PI,conormc530,537,544,34.95,293,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27226&d=414259&f=PI,Sawada Ken,568,583,34.95,265,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27158&d=413688&f=PI,Hakoda Ryo,546,547,34.95,291,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27179&d=413836&f=PI,larkblue,569,591,34.95,255,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27226&d=414263&f=PI,Adachi Kazumasa,549,561,34.95,259,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27112&d=413239&f=PI,larkblue,505,526,34.95,240,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27112&d=413241&f=PI,fingers1991,584,592,34.95,258,PI
Jeskai Fires of Invention,http://www.mtgtop8.com/event?e=27378&d=417130&f=PI,BReal2,471,477,34.95,259,PI
Temur Reclamation,http://www.mtgtop8.com/event?e=27164&d=413715&f=PI,Mishina Ryouta,488,506,34.95,211,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27466&d=418239&f=PI,McWinSauce,472,553,59.95,369,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27342&d=416788&f=PI,Hara Kouki,476,492,34.95,245,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27259&d=414605&f=PI,Th00mor,314,350,34.95,117,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27259&d=414598&f=PI,Verduyn,465,494,34.95,256,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27310&d=416317&f=PI,Masuda Satoshi,370,399,34.95,191,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27241&d=414404&f=PI,Asmodean1990,470,491,34.95,251,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27138&d=413467&f=PI,Oku Kazuhiro,551,621,34.95,132,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27179&d=413838&f=PI,A22en,478,497,34.95,258,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27010&d=411643&f=PI,Th00mor,524,593,34.95,143,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27214&d=414124&f=PI,Hata Hideaki,476,501,34.95,259,PI
