Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Walls Combo,http://www.mtgtop8.com/event?e=27357&d=416962&f=PAU,gmaoMTG,372,75,9.95,40,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27354&d=416931&f=PAU,Mathonical,377,72,9.95,42,PAU
Freed Zendikon,http://www.mtgtop8.com/event?e=26688&d=406652&f=PAU,Kirblinxy,97,109,9.95,32,PAU
Zendikon,http://www.mtgtop8.com/event?e=26990&d=411412&f=PAU,Raptor56,100,363,9.95,31,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27166&d=413723&f=PAU,killersuv,369,70,9.95,42,PAU
Walls Combo,http://www.mtgtop8.com/event?e=26918&d=409978&f=PAU,Kalko,367,67,9.95,41,PAU
Mardu Tortured Existence,http://www.mtgtop8.com/event?e=27253&d=414549&f=PAU,Excile2127,35,50,9.95,17,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27096&d=413048&f=PAU,Liv_One,369,69,9.95,42,PAU
Bg Tortex,http://www.mtgtop8.com/event?e=27206&d=414066&f=PAU,Calpine,36,48,9.95,13,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27166&d=413728&f=PAU,Mathonical,377,81,9.95,44,PAU
Tortured Existence,http://www.mtgtop8.com/event?e=27167&d=413755&f=PAU,thearmadillo,30,41,9.95,7,PAU
